005423	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_000833	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_000227	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
005489	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011_002044	0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_001026	1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
007221	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_001487	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_001816	1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_005044	0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_004570	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_004999	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011_003073	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
000035	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
009017	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_001161	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_003563	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
006981	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_004271	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
000478	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
007120	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_007858	0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_001708	0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
003519	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011_003240	1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_002311	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
004011	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
007568	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
007905	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
003205	1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011_003211	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_004479	0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_003786	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_000299	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
003654	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_005141	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
004845	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
004363	1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_001153	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_004361	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_005292	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_000043	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
007757	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
005084	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_000694	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
004614	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
006360	1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_004133	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_004529	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_001502	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
004280	0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
005696	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_004285	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
002864	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_006175	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
004091	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_000837	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
003783	0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_002267	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
003199	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_005054	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
005826	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_003378	0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_005709	1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011_001447	1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_005205	0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
006787	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_007805	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_000875	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_004970	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_007852	1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
002846	1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
007997	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
007090	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
008964	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
000074	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
001404	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011_002790	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
000338	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011_001521	1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_001299	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_004737	0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011_001463	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_004490	0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011_002270	0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
005533	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_007745	1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_008072	1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_000493	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
002984	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
007040	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
000310	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
005675	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
003252	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
008583	1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
002410	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011_000734	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
004154	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_001993	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_005806	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_002046	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
001156	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_003675	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_004111	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
004468	0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_004556	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
009692	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_000442	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
006481	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_004642	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_008380	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
002444	1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_003662	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_005875	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
006397	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_004239	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
009893	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_001733	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
006370	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_001644	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
008408	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
008317	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_001842	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_003950	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_006598	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_001320	1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
009716	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
007810	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
003610	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011_002224	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
009558	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011_002491	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_000222	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
008453	1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
001269	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_000938	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
006063	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_004387	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_007057	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
009364	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_007119	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_001247	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_002836	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
004365	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
004671	0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_004747	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
003697	0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_003744	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_007363	0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_003899	0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_005241	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_000261	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_005815	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_003928	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
006590	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
003094	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
007682	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_003374	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011_002776	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_008105	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011_000269	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_000118	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
008336	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_000426	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_000156	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_001023	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_002841	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
003420	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
001566	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
007489	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
004293	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_001679	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
007500	1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_000097	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_001192	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
001379	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
002415	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_003001	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_003587	1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011_003150	0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
004317	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_005657	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
002803	1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
009744	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_005463	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_002710	1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
009330	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
002936	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
004090	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_006039	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
006102	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_007431	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
007590	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_002103	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
005640	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
008290	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_005072	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_004021	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
001759	1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_000157	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_004916	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011_003048	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
001662	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011_001134	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_006921	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_003537	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_003288	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
006448	0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_005612	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_003197	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
000877	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
007474	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_000536	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_002050	0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
005998	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_003552	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_004438	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_005570	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_002990	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_002220	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
007663	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
000625	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_003561	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
000443	1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_008512	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
006514	1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011_001144	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
000246	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
003416	1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
000148	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
000250	0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
008053	1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_005882	0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011_001754	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
007515	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
005501	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_001814	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
008921	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_002105	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
008346	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
003143	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2011_000045	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
002522	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
006910	1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_000731	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
001924	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_004244	0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_001730	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
008589	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
006012	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
007700	1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_007608	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
008649	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_003776	0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_001808	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_004494	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
006969	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
003122	1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2011_002230	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_001848	0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
006671	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
009185	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
009797	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
007779	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_001635	1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
000339	1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_000828	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_003358	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
001304	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_003726	0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_004391	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008_002064	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_002937	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
008419	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
003987	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
006225	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
001682	1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
001078	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009_002387	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2010_004505	0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
004697	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
