2011_001302	0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
002893	0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
000979	1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
2008_007835	0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
2010_004831	0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
002069	1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2009_004620	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
2008_002086	1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
009647	1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
2009_004708	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2010_001313	1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
004177	1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
009397	0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2011_002583	0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
2010_004368	0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
2009_003976	1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
2010_004357	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
2009_002382	1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
003506	0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
2009_001300	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
001859	0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
006038	1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
2008_006662	0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2011_002921	1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
003823	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
004906	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
2011_002514	0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
002031	1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
2011_003228	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2011_001966	1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2009_005142	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
006040	1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
005652	1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0
2009_003436	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2010_002915	1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2008_002835	1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
2011_000087	0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2008_008533	0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
2010_005840	1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
001099	1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
001383	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
000614	0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2008_002129	1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
004275	1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
004917	1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
002822	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
2009_005149	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
005448	1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
001039	0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2008_008058	1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
2009_003802	0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0
2008_000251	0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
001370	1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2011_000982	0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
2010_001533	1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
003372	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
008551	1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
004354	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
008374	1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
001813	0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2008_001164	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
001619	1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
2010_004374	1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
009465	0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
005027	1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
004053	0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
002992	1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2010_003361	1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
003542	1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2011_000297	0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
008372	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
2008_005907	1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
003637	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2011_000382	0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
004725	1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
2009_000445	0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2009_004364	0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2009_002947	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2011_000531	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
003676	0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
000835	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2010_005301	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
003133	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
003549	0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2009_003747	0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
2010_005279	0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
2010_006050	1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
009950	1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
002707	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
2009_003338	1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
2010_003603	1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0
2009_000727	1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
005070	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
008016	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
2009_005189	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
2010_001625	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2011_000442	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
000571	0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
009472	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
009254	0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
001553	0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2009_000515	0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
007108	1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2009_005156	0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
006888	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
004656	1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
2008_002714	1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2008_003682	1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2008_000373	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2008_002322	1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
000987	1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
2010_002182	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2011_001643	0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2008_006517	0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
000223	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
007793	1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
2009_000592	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2009_004134	0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
2010_002002	1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
008799	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
004788	1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
005453	0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
002290	1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
2011_000521	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
004749	1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
008445	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2008_008012	0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
2011_002962	1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
008523	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
002191	0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
006551	1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2008_006262	0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
2009_001344	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
2008_002195	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
006847	1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
001501	1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
003121	1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
2008_000367	1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
008247	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2008_000904	1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
003779	1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
003060	0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
008952	1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
006153	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2008_003677	1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
2009_004492	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
2009_004730	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2008_002860	0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
007729	0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2009_005120	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
2008_008342	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2008_006605	0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
005145	0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
2008_005791	1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
006635	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
001678	1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2008_002876	0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
002851	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
2008_001054	1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
2008_005345	0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
2008_006865	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
005143	0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
2008_007977	0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
2011_002694	1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
2010_003601	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
002727	1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
002053	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
005299	1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
007819	0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
007732	0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2008_005183	0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
001539	0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
000427	0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
2008_004367	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2009_003982	0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
2008_005611	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
2008_002977	0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
2011_000512	0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
2009_002274	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
000647	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
004396	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
2009_004241	0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
2008_008735	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2008_001143	0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2008_000883	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
005986	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2010_006063	0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
2010_004050	1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
004182	0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
